AreaKey,initial_regime,final_regime_lambda05,changed_from_initial,final_boundary_county,gwr_fitted_z,gwr_residual_z,mgwr_fitted_z,mgwr_residual_z,grgwr_fitted_z,grgwr_residual_z,gwr_Intercept,mgwr_Intercept,grgwr_Intercept,gwr_PctFB,mgwr_PctFB,grgwr_PctFB,gwr_PctBlack,mgwr_PctBlack,grgwr_PctBlack,gwr_PctRural,mgwr_PctRural,grgwr_PctRural,abs_resid_improvement_gr_vs_gwr,abs_resid_improvement_gr_vs_mgwr
13025,6,6,False,False,-0.9514982186875783,0.04516098364674004,-0.7223071532652139,-0.1840300817756244,-1.2333851089912073,0.32704787395036905,-0.24701845237933134,-0.2131732746778178,-0.1847805317618698,0.1818171731486824,0.2615686502658101,0.098321853347484,0.06598017540018636,-0.02684145928486,0.23932212897428448,-0.4524239708390323,-0.3392029522640548,-0.6065927634590298,-0.281886890303629,-0.14301779217474464
13027,2,2,False,False,-0.08408011563445786,-0.24117800500519773,-0.138998282283514,-0.1862598383561415,-0.5516131660404351,0.2263550454007795,-0.29751124391734685,-0.2497448207443982,-0.9549044426208156,0.1258162392525566,0.140689817674943,0.08219528694463911,0.10242289331769876,-0.0177799949134496,0.058203290595274446,-0.3894211807516313,-0.3149756042149995,-1.8524832932613398,0.014822959604418234,-0.04009520704463801
13029,6,4,True,True,-0.48253456183414956,0.6327048075227346,-0.3908175862827053,0.5409878319712904,-0.32559670857906187,0.4757669542676469,-0.16347540263919397,-0.1286212495140812,0.19390263951495823,0.275181552269614,0.3240477458653193,0.8237772747822665,-0.005541733341372379,-0.0679254251553334,-0.013134672120318033,-0.44326670456023,-0.3429060013824018,-0.1911079380493032,0.1569378532550877,0.06522087770364349
13031,4,4,False,False,0.02088847005278395,1.555566874620522,0.0255140869898576,1.5509412576834485,0.2517219188416922,1.324733425831614,-0.09590148915762564,-0.0781746906165465,0.1820144250172863,0.36946169181463073,0.3784873202655424,0.8033318403836252,-0.050253876179986584,-0.0946040613550574,-0.00965235015706667,-0.4023163300017602,-0.3364977055168333,-0.19384753243797823,0.2308334487889081,0.22620783185183457
13033,5,4,True,True,-0.4885481254290019,0.25133229485013153,-0.4664569978232137,0.2292411672443433,-0.304928044659881,0.06771221408101066,0.08036168097272524,0.0658496638086999,0.17156160190509567,0.5904169718961528,0.555701070921288,0.7851680412129446,-0.14599050385516632,-0.1332431557264398,-0.010027462529437009,-0.30694447916526285,-0.3246505952591078,-0.1967984188295153,0.18362008076912087,0.16152895316333263
13035,5,1,True,False,-0.13563282996863546,-0.5241859929020041,-0.1031625062778189,-0.5566563165928207,-0.11341419344763326,-0.5464046294230063,0.19275955903759479,0.2070789820589492,0.2268843057549237,0.6802794792121625,0.6704203491663642,0.845104058837939,-0.14891783917114182,-0.1106983353053382,-0.08773849640599829,-0.26801635903655685,-0.2929783023968311,-0.1461488175837582,-0.0222186365210022,0.010251687169814394
13037,4,4,False,False,-0.6953639498883949,0.5461904093703098,-0.6442149122578977,0.4950413717398126,-0.4987955713931387,0.3496220308750536,-0.17700944672192237,-0.1392548775249163,-0.1645954883846397,0.17570883378741403,0.1624490768172269,-0.05358887721229775,0.015641672583003204,-0.03361903021899,-0.036211641523526114,-0.3621547353105097,-0.2789540464982681,-0.28374013353515515,0.1965683784952562,0.145419340864759
13039,6,6,False,False,0.2621619613695881,0.18735207052566671,0.2997058783448073,0.1498081535504474,0.3615508174322566,0.08796321446299821,-0.2468972654588301,-0.2107941895533675,-0.12719796371680678,0.17140395919688256,0.2534863575563253,0.03128921424205908,0.06496498057911174,-0.0233451606091058,0.24705796833973911,-0.4632093293881358,-0.3432794133025369,-0.6622885256593974,0.0993888560626685,0.0618449390874492
13043,4,4,False,True,0.09765073069361922,-0.28204118723601823,0.0669901425750085,-0.2513805991174076,0.1896632183374547,-0.37405367487985375,-0.10189756249014191,-0.0819862006694944,0.1667064801493875,0.3760115752013668,0.3807989623248203,0.7749354991189559,-0.04264929450551047,-0.095651238174906,-0.003491473018256905,-0.389213461613004,-0.330855355685871,-0.1961511897648169,-0.09201248764383552,-0.12267307576244613
13045,1,1,False,False,0.017106083694849478,0.16828107801804953,0.0130871389620515,0.1723000227508474,-0.01925642028974678,0.2046435820026458,0.11404881321947982,0.1099824970909082,0.16061181300744784,0.6756206747048609,0.6526877690622616,0.8631676313369295,-0.05953497454393927,-0.049298361377051,-0.010086622463198358,-0.26015411610696826,-0.2901563491935278,-0.1622398819905926,-0.036362503984596256,-0.03234355925179838
13047,1,1,False,False,-2.3919231934038665e-05,-0.5013187815292921,0.0310696546979661,-0.5324123554591923,-0.13291125162909345,-0.36843144913213266,0.11906268155347473,0.1079943687856336,0.13080516835200406,0.7247058160463649,0.708125490281933,0.7687976668013274,-0.037105991784508074,-0.0357287081598434,0.037596982279722746,-0.2642666729593297,-0.299122796905497,-0.26026272903331227,0.13288733239715944,0.16398090632705964
13049,6,6,False,False,-0.8495783932660541,0.048891906298158205,-0.7429989489730764,-0.0576875379948195,-1.0065600951714182,0.2058736082035223,-0.26194159486070145,-0.2373873757310605,-0.2147451426270902,0.15804494678588657,0.231054425436301,0.31467381841193376,0.07774089067136197,-0.0211055237336665,0.1837409990490475,-0.44833019031921656,-0.337632287965466,-0.54951894423623,-0.1569817019053641,-0.14818607020870278
13051,6,4,True,False,1.1271062709410626,0.22043911957420215,0.9211440932627742,0.4264012972524905,1.2779813439159526,0.06956404659931215,-0.15368850020630184,-0.1181402378790151,0.20482835565571078,0.27521873920986906,0.3280054236118791,0.844247149668401,-0.015027461398445649,-0.0690771437690065,-0.01961851161731301,-0.450294130925589,-0.3474682692779087,-0.18916538856455814,0.15087507297489,0.35683725065317834
13053,3,3,False,True,2.260020402490331,-0.6307396837805539,2.047326346455912,-0.4180456277461346,1.5895705844970671,0.03971013421271019,0.03015779162633806,-0.0192537526747426,-0.2454002898528081,0.3365746870994685,0.3324077279086628,0.22440713742867316,-0.0930383399301933,-0.061228087559413,0.041449302541834376,-0.3429840870605495,-0.27084316235112,-0.38510881072526393,0.5910295495678437,0.3783354935334244
13055,1,1,False,False,-0.5093040051041716,-0.3794247719245095,-0.5238669043450042,-0.364861872683677,-0.6469198591028225,-0.24180891792585868,0.11304424125514118,0.0969602983314844,0.10754258050732535,0.7160186191060992,0.6982343735913943,0.8027119984919542,-0.03722367009287325,-0.0339685002701725,0.02140920825393955,-0.2597570454459604,-0.2959966095537716,-0.2475014157044481,0.13761585399865084,0.1230529547578183
13057,1,1,False,False,0.6021749964819287,0.7101534780090215,0.6264972990254487,0.6858311754655015,0.602518617679253,0.7098098568116973,0.13565190186401965,0.1569169636227464,0.18129986188984804,0.7219935262279034,0.7080354589817727,0.7471049362555386,-0.05639619271953389,-0.0542984136738719,-0.01494466915105247,-0.27498611357541886,-0.2992725996232001,-0.2903691479156725,0.0003436211973242287,-0.02397868134619574
13059,1,1,False,False,2.7309628555633605,1.9445810992495867,2.8167722737276915,1.858771681085256,2.8217762135566593,1.8537677412562878,0.18700356437987364,0.2686121791538992,0.2616730605487662,0.713997446371854,0.719822507601397,0.731420525747711,-0.11437423261899317,-0.0964938824843764,-0.0845435905128811,-0.30923490060532044,-0.3039017035604565,-0.29430620452557976,0.09081335799329882,0.005003939828968074
13061,4,4,False,False,-0.663281866500244,0.7078013641158865,-0.5900250157986189,0.6345445134142613,-0.519373199553131,0.5638926971687734,-0.14114828404272386,-0.122985152522569,-0.16274349269524213,0.18025501200945585,0.173851310778587,-0.05733626134794212,-0.009268107705918382,-0.0362365989686075,-0.039621225479755814,-0.3665826466173528,-0.2728342757206856,-0.2826602242821902,0.14390866694711302,0.07065181624548789
13063,1,1,False,False,2.5741308846455477,-1.9133153566044085,2.6575351796611657,-1.9967196516200263,2.7186457822254404,-2.057830254184301,0.15141511448580644,0.1966706023429525,0.20386242661904752,0.6904639690327001,0.6880183221554687,0.8485673892670329,-0.09578917255072862,-0.0768265044836313,-0.07915328388108478,-0.27383412836286586,-0.2936321161967755,-0.1497892825116548,-0.14451489757989266,-0.06111060256427492
13065,6,6,False,False,-0.21773085907476702,-0.5301302538566577,-0.2750660636363963,-0.4727950492950284,-0.4187898079607602,-0.32907130497066456,-0.28233796806688455,-0.2559108418111387,-0.3494857845351847,0.14177241803892202,0.1937886910526864,0.3311636377329027,0.0944938755112769,-0.0175797857743696,0.1532771473799419,-0.4260652980245124,-0.3296492612070583,-0.48056689545100995,0.20105894888599313,0.14372374432436386
13067,1,1,False,False,2.5709335642598568,1.3122297800060232,2.628486602911853,1.2546767413540263,2.7193434982697244,1.1638198459961555,0.1334948631817264,0.1584799079171271,0.1482956233571835,0.7122964892352336,0.7035299818893165,0.7964800190609191,-0.06272890409994959,-0.0570212184935585,-0.05328909447052438,-0.2712329640363229,-0.2962458903943285,-0.24563989732176222,0.14840993400986768,0.09085689535787078
13069,6,2,True,True,-0.14749818886293298,0.17440922846641846,-0.1078020999559357,0.1347131395594212,-0.31863399101557555,0.345545030619061,-0.2743642404475328,-0.253097155024276,-0.5520166833628647,0.18385046722858123,0.2565720287633889,0.3893401851728926,0.09410944596524587,-0.0331300575657237,0.004812709390122211,-0.40584313457888654,-0.3238208664597076,-0.583603136496639,-0.17113580215264254,-0.2108318910596398
13071,2,2,False,False,0.047632896715996964,-0.214414895246239,0.1309035781598799,-0.2976855766901219,-0.02900944172938258,-0.13777255680085945,-0.29262934659000917,-0.2273757788000176,-0.7676032196684393,0.138080036764277,0.1517644910783562,0.20836424762689726,0.09924356628875461,-0.0231122755645631,7.89759766471193e-05,-0.3715561766741957,-0.3072140119613185,-1.0548743614883431,0.07664233844537954,0.15991301988926246
